tconst,num_seasons,num_episodes,long.x,originalTitle,startYear,endYear,long.y,averageRating,numVotes
tt0364843,5,83,1,Most Extreme Elimination Challenge,2003,2007,1,8.8,3463
tt0364845,9,458,1,NCIS: Naval Criminal Investigative Service,2003,Ongoing,1,7.8,157346
tt0367279,5,84,1,Arrested Development,2003,2019,1,8.7,317717
tt0367367,8,128,1,Max & Ruby,2002,2021,1,6.1,2821
tt0368479,7,156,1,Cold Case,2003,2010,1,7.6,30166
tt0368530,9,187,1,One Tree Hill,2003,2012,1,7.8,84851
tt0369179,9,262,1,Two and a Half Men,2003,2015,1,7.1,274304
tt0370194,8,124,1,Reno 911!,2003,Ongoing,1,8,22131
tt0374455,5,99,1,Stargate: Atlantis,2004,2009,1,8.1,70045
tt0377260,9,139,1,Shameless,2004,2013,1,8,17836
tt0379623,9,3371,1,Ellen: The Ellen DeGeneres Show,2003,2023,1,6.7,17443
tt0379632,8,48,1,Hustle,2004,2012,1,8.2,23267
tt0380086,7,2879,1,Anderson Cooper 360°,2003,Ongoing,1,5.4,1095
tt0380105,5,37,1,Dirty Sanchez,2003,Ongoing,1,6.7,1731
tt0380136,9,324,1,QI,2003,Ongoing,1,8.6,33030
tt0381733,5,91,1,Aquí no hay quien viva,2003,2006,1,8.1,4492
tt0381798,7,95,1,Rescue Me,2004,2011,1,8.3,27411
tt0382501,5,45,1,Viva la Bam,2003,2006,1,6.7,9497
tt0383126,9,300,1,MythBusters,2003,2018,1,8.3,54131
tt0383795,9,403,1,The Joy of Painting,1983,1994,1,9.3,5892
tt0384745,5,131,1,To kafe tis Haras,2003,2021,1,6,1975
tt0384746,6,88,1,Kenny vs. Spenny,2002,2010,1,8.1,9822
tt0386676,9,188,1,The Office,2005,2013,1,9,669589
tt0386950,9,217,1,Mayday,2003,Ongoing,1,8.8,5565
tt0387199,8,96,1,Entourage,2004,2011,1,8.4,174631
tt0387714,5,55,1,All Grown Up!,2003,2008,1,5.5,5598
tt0387764,9,54,1,Peep Show,2003,2015,1,8.7,64300
tt0388595,9,227,1,Extreme Makeover: Home Edition,2003,2020,1,6.3,4813
tt0391666,9,2611,1,Morangos com Açúcar,2003,2012,1,3.7,1391
tt0393009,9,344,1,What Not to Wear,2003,2013,1,6.9,1867
tt0395843,9,197,1,CSI: NY,2004,2013,1,6.9,48709
tt0395891,6,77,1,Pimp My Ride,2004,2009,1,5.7,4943
tt0397138,6,107,1,Corner Gas,2004,2009,1,8.4,7954
tt0397306,9,358,1,American Dad!,2005,Ongoing,1,7.4,133272
tt0397442,6,121,1,Gossip Girl,2007,2012,1,7.5,186414
tt0398417,5,65,1,The Batman,2004,2008,1,7.3,12980
tt0401747,9,340,1,Red vs. Blue,2003,2023,1,8.4,9672
tt0402711,5,101,1,Boston Legal,2004,2008,1,8.5,48912
tt0408381,9,79,1,Doc Martin,2004,2022,1,8.4,19040
tt0408403,5,23,1,Murphy's Law,2003,2007,1,7.7,1441
tt0408409,9,136,1,Overhaulin',2004,Ongoing,1,6.7,1583
tt0409608,6,33,1,Ramsay's Kitchen Nightmares,2004,2014,1,7.6,6461
tt0410975,8,180,1,Desperate Housewives,2004,2012,1,7.6,135744
tt0411008,6,121,1,Lost,2004,2010,1,8.3,579051
tt0411027,9,500,1,Strictly Come Dancing,2004,Ongoing,1,6,1782
tt0411040,9,140,1,Wife Swap,2004,2020,1,4.6,1946
tt0412142,8,176,1,House M.D.,2004,2012,1,8.7,491151
tt0412175,7,130,1,Medium,2005,2011,1,7.1,30137
tt0413573,9,421,1,Grey's Anatomy,2005,Ongoing,1,7.6,329639
tt0413623,9,503,1,Çocuklar Duymasin,2002,2019,1,4.7,2960
tt0415313,6,90,1,Bela ladja,2006,2012,1,6.2,1571
tt0417332,7,54,1,Ideal,2005,2011,1,8.2,2903
tt0417373,7,86,1,The Venture Bros.,2003,2018,1,8.6,27424
tt0419315,5,61,1,Camp Lazlo!,2005,2008,1,6.4,10591
tt0419326,6,84,1,Foster's Home for Imaginary Friends,2004,2009,1,7.6,24042
tt0421030,5,53,1,Big Love,2006,2011,1,7.7,22810
tt0421099,9,230,1,Grand Designs,1999,Ongoing,1,8.5,3389
tt0421291,6,190,1,Avrupa Yakasi,2004,2009,1,8.6,20275
tt0421396,9,594,1,Match of the Day 2,2004,Ongoing,1,7.6,1023
tt0421460,9,408,1,The Soup,2004,2020,1,8.2,6026
tt0421463,9,1007,1,TNA iMPACT! Wrestling,2004,Ongoing,1,6.3,2063
tt0421482,9,216,1,Winx Club,2004,2023,1,6.1,7298
tt0423642,9,233,1,Dog Whisperer with Cesar Millan,2004,2016,1,7.9,2822
tt0423652,9,600,1,The First 48,2004,Ongoing,1,8.2,4076
tt0423657,5,74,1,"Go, Diego! Go!",2005,2013,1,4.3,1976
tt0423776,9,448,1,The X Factor,2004,2018,1,4.3,4827
tt0424627,8,222,1,Dog the Bounty Hunter,2003,2012,1,5,4552
tt0426666,6,132,1,Cold Case Files,1999,Ongoing,1,8,1864
tt0426697,9,299,1,Ghost Hunters,2004,Ongoing,1,6.3,7079
tt0426769,7,378,1,Peppa Pig,2004,Ongoing,1,6.3,6067
tt0426790,7,240,1,Sihirli Annem,2003,2012,1,3.9,1659
tt0428167,5,46,1,Stromberg,2004,2012,1,8.4,9291
tt0429318,9,276,1,The Biggest Loser,2004,Ongoing,1,5.5,5182
tt0429442,8,139,1,Supernanny,2005,2020,1,5.3,1891
tt0429466,9,171,1,Who Do You Think You Are?,2004,Ongoing,1,8,1179
tt0433309,6,119,1,Numb3rs,2005,2010,1,6.9,44665
tt0434665,9,386,1,Bleach: Burîchi,2004,2023,1,8.2,65381
tt0434695,9,87,1,Klovn,2005,2022,1,8.5,5862
tt0434737,5,805,1,Zabranjena ljubav,2004,2011,1,6,1175
tt0436992,9,211,1,Doctor Who,2005,Ongoing,1,8.6,235328
tt0437005,9,330,1,Hell's Kitchen,2005,Ongoing,1,7.2,22137
tt0437729,9,2158,1,The Late Late Show with Craig Ferguson,2005,2015,1,8.4,11338
tt0437741,9,293,1,Project Runway,2004,Ongoing,1,7.4,11493
tt0437745,9,227,1,Robot Chicken,2001,Ongoing,1,7.7,45315
tt0437758,5,1178,1,The Tyra Banks Show,2005,2011,1,3.9,1414
tt0439100,8,102,1,Weeds,2005,2012,1,7.9,115359
tt0440981,9,238,1,Aída,2005,2014,1,6.6,2345
tt0441059,6,469,1,Kaamelott,2004,2009,1,8.8,3932
tt0441718,9,249,1,Iron Chef America: The Series,2004,2018,1,7.1,2250
tt0442633,6,58,1,Brainiac: Science Abuse,2003,2008,1,6.9,4213
tt0442726,7,173,1,Moya prekrasnaya nyanya,2004,2009,1,4.6,1056
tt0443370,9,252,1,Dragons' Den,2005,Ongoing,1,6.9,2404
tt0445883,8,149,1,Koffee with Karan,2004,Ongoing,1,6.4,4595
tt0445890,9,122,1,My Super Sweet 16,2005,Ongoing,1,1.8,3159
tt0445912,9,411,1,The Ultimate Fighter,2005,Ongoing,1,7.8,3198
tt0446622,9,116,1,Hard Knocks,2001,Ongoing,1,8.4,2558
tt0446809,9,343,1,Deadliest Catch,2005,Ongoing,1,7.8,9051
tt0446850,8,126,1,Megastructures,2004,Ongoing,1,7.3,1045
tt0448300,9,325,1,Spicks and Specks,2005,2022,1,7.9,1159
tt0449545,9,199,1,Curious George,2006,2022,1,7.2,3123
tt0450897,9,241,1,The Apprentice,2005,Ongoing,1,7.2,3371
tt0450920,9,349,1,Intervention,2005,Ongoing,1,7.9,2959
tt0452046,9,335,1,Criminal Minds,2005,Ongoing,1,8.1,211561
tt0452713,5,108,1,Bitange i princeze,2005,Ongoing,1,8.5,3154
tt0454349,6,118,1,Johnny Test,2005,2014,1,5.2,9163
tt0454656,5,117,1,The Wiggles,1993,2022,1,5.9,1001
tt0455061,9,85,1,De lama's,2004,2008,1,7.8,1030
tt0455275,5,90,1,Prison Break,2005,2017,1,8.3,563621
tt0457146,9,133,1,Squidbillies,2005,2021,1,6.7,7440
tt0457544,9,248,1,Wie is de Mol?,1999,Ongoing,1,8.4,1193
tt0458253,7,109,1,The Closer,2005,2012,1,7.8,28005
tt0458254,9,1390,1,The Colbert Report,2005,2014,1,8.5,39054
tt0458259,9,180,1,Dirty Jobs,2005,Ongoing,1,7.7,9350
tt0458290,7,133,1,Star Wars: The Clone Wars,2008,2020,1,8.4,113600
tt0460625,5,48,1,Beauty and the Geek,2005,2008,1,6.1,1370
tt0460627,9,245,1,Bones,2005,2017,1,7.8,170467
tt0460644,5,107,1,Ghost Whisperer,2005,2010,1,6.4,48661
tt0460649,9,208,1,How I Met Your Mother,2005,2014,1,8.3,712263
tt0460681,9,327,1,Supernatural,2005,2020,1,8.4,468261
tt0461097,6,107,1,Outrageous Fortune,2005,2010,1,8.5,2333
tt0461622,6,94,1,Criss Angel Mindfreak,2005,2010,1,5.8,2723
tt0461727,9,147,1,The Next Food Network Star,2005,Ongoing,1,6.4,1234
tt0462128,5,91,1,The New Adventures of Old Christine,2006,2023,1,7.2,13973
tt0462133,7,73,1,Seconds from Disaster,2004,2018,1,8.1,1120
tt0463398,9,494,1,Dancing with the Stars,2005,Ongoing,1,4.8,10253
tt0463399,9,488,1,E! True Hollywood Story,1996,Ongoing,1,6.5,1236
tt0463827,9,235,1,Mock the Week,2005,2022,1,7.8,8458
tt0465315,9,223,1,8 Out of 10 Cats,2005,Ongoing,1,7.7,6017
tt0466515,8,101,1,Kryminalni,2004,Ongoing,1,6.4,3364
tt0468424,6,93,1,The Girls Next Door,2005,2010,1,5.5,3997
tt0472014,6,96,1,Miami Ink,2005,2008,1,6.6,2640
tt0472023,9,313,1,So You Think You Can Dance,2005,Ongoing,1,7,10655
tt0472954,9,172,1,It's Always Sunny in Philadelphia,2005,Ongoing,1,8.8,243222
tt0472989,9,405,1,Wild 'N Out,2005,Ongoing,1,6.5,2540
tt0475464,9,136,1,Los hombres de Paco,2005,2021,1,7,2265
tt0475900,9,144,1,Anthony Bourdain: No Reservations,2005,2012,1,8.5,7622
tt0476041,5,76,1,Flip This House,2005,Ongoing,1,6.1,1229
tt0476916,6,48,1,Kathy Griffin: My Life on the D-List,2005,2010,1,7.4,2251
tt0477217,5,42,1,Gooische vrouwen,2005,2009,1,7.3,1288
tt0477507,8,88,1,Engrenages,2005,2020,1,8.5,6546
tt0479842,9,99,1,Pastewka,2005,2020,1,7.9,3923
tt0481033,5,746,1,Camera café,2005,Ongoing,1,6.4,1066
tt0484243,9,115,1,A Haunting,2005,Ongoing,1,7.9,3387
tt0487189,9,214,1,Waterloo Road,2006,Ongoing,1,7.1,3789
tt0487831,5,25,1,The IT Crowd,2006,2013,1,8.5,160414
tt0489598,6,112,1,The Hills,2006,2010,1,3.7,11484
tt0490035,5,52,1,The F Word,2005,2010,1,6.9,1692
tt0491738,8,121,1,Psych,2006,2014,1,8.4,103025
tt0492429,6,63,1,I Shouldn't Be Alive,2005,2012,1,8.1,2270
tt0492430,9,3437,1,The Jeremy Kyle Show,2005,2020,1,3.5,1312
tt0493378,5,234,1,Deal or No Deal,2005,2019,1,5,4198
tt0496195,5,100,1,FETCH! with Ruff Ruffman,2006,2010,1,7.3,1028
tt0496424,7,138,1,30 Rock,2006,2013,1,8.3,129280
tt0497079,9,312,1,The Real Housewives of Orange County,2006,2023,1,4.2,4066
tt0497294,9,144,1,High Stakes Poker,2006,Ongoing,1,8.9,1233
tt0497480,9,288,1,Comedy Central Presents,1998,2011,1,7.9,1190
tt0498617,7,162,1,Gene Simmons: Family Jewels,2006,2012,1,5.7,2124
tt0756522,20,69,1,Little Einsteins,2005,2010,1,6.3,2286
tt0757127,8,67,1,Wild at Heart,2006,2012,1,7.4,1655
tt0758737,5,110,1,Brothers & Sisters,2006,2011,1,7.5,25067
tt0758745,5,76,1,Friday Night Lights,2006,2011,1,8.7,70493
tt0759364,9,464,1,America's Got Talent,2006,Ongoing,1,5.8,10490
tt0765425,9,308,1,Top Chef,2006,Ongoing,1,7.7,6574
tt0770659,7,56,1,Survivorman,2004,Ongoing,1,8.2,6651
tt0770762,5,40,1,Happy Tree Friends,2000,2016,1,7,18016
tt0772137,9,148,1,The Game,2006,2015,1,6.8,4667
tt0773262,8,96,1,Dexter,2006,2013,1,8.7,748196
tt0773264,9,356,1,House of Payne,2006,Ongoing,1,3.5,6274
tt0775407,5,97,1,Wonder Pets!,2006,2016,1,6.5,2255
tt0780206,9,69,1,Screenwipe,2006,2020,1,8.8,2489
tt0782374,9,381,1,"Little People, Big World",2006,Ongoing,1,6.2,2631
tt0785036,6,86,1,Paranormal State,2007,Ongoing,1,5.3,2616
tt0790772,7,101,1,Rules of Engagement,2007,2013,1,7.3,35117
tt0790825,7,458,1,Ca$h Cab,2005,2020,1,7.1,3220
tt0791615,9,109,1,The Real Hustle,2006,2012,1,8,1334
tt0796264,5,77,1,Eureka,2006,2012,1,7.9,56781
tt0799870,9,320,1,Fashion Police,2002,Ongoing,1,6.1,1123
tt0804503,7,92,1,Mad Men,2007,2015,1,8.7,253077
tt0805418,9,484,1,Masterchef Goes Large,2005,Ongoing,1,6.6,1033
tt0808096,5,36,1,Primeval,2007,2011,1,7.2,15124
tt0809816,5,49,1,Thank God You're Here,2006,2023,1,7.7,1267
tt0810788,7,111,1,Burn Notice,2007,2013,1,8,77668
tt0815063,9,152,1,Million Dollar Listing Los Angeles,2006,Ongoing,1,6.2,1540
tt0820392,6,564,1,Come Dine with Me,2005,Ongoing,1,6.5,2318
tt0827947,9,2389,1,Rachael Ray,2006,2023,1,4.3,1139
tt0835010,9,476,1,How It's Made,2001,2019,1,7.8,7945
tt0839188,5,63,1,Metalocalypse,2006,2013,1,8.3,17798
tt0840196,7,61,1,Skins,2007,2013,1,8.2,90298
tt0840979,5,60,1,The Whitest Kids U'Know,2007,2011,1,8.5,5496
tt0841929,9,130,1,Pat & Mat,1976,2020,1,8.4,2860
tt0842903,9,120,1,Ace of Cakes,2006,2011,1,7.1,1252
tt0844441,7,81,1,True Blood,2008,2014,1,7.9,254872
tt0845088,9,643,1,Arka Sokaklar,2006,Ongoing,1,3.6,4062
tt0846614,5,108,1,Ruhsar,1998,2001,1,6.1,2539
tt0852863,6,132,1,Phineas and Ferb,2007,2024,1,8.1,53656
tt0856757,5,174,1,Yaprak Dökümü,2006,2010,1,5.8,3828
tt0859592,7,117,1,Army Wives,2007,2013,1,7.4,8223
tt0861751,9,100,1,Magyar népmesék,1980,2012,1,8.9,1511
tt0862583,9,302,1,How Do They Do It?,2006,Ongoing,1,7.4,1565
tt0862614,9,101,1,Not Going Out,2006,Ongoing,1,7.7,7657
tt0862620,5,54,1,The Sarah Jane Adventures,2006,2020,1,7.4,6512
tt0874608,9,42,1,Lewis,2006,2015,1,8.2,14989
tt0876219,5,66,1,Young Dracula,2006,2014,1,7.5,1812
tt0877512,6,80,1,Yo Gabba Gabba!,2007,2020,1,6.9,1786
tt0879688,5,68,1,Sea Patrol,2007,2011,1,7.5,2472
tt0883625,7,137,1,El Chavo Animado,2006,2016,1,5.5,1183
tt0883772,7,78,1,Man vs. Wild,2006,2020,1,8.2,23067
tt0898266,9,280,1,The Big Bang Theory,2007,2019,1,8.2,843013
tt0903747,5,62,1,Breaking Bad,2008,2013,1,9.5,2045866
tt0904208,7,84,1,Californication,2007,2014,1,8.3,186065
tt0905590,9,291,1,NBC Sunday Night Football,2006,Ongoing,1,8,1224
tt0906069,6,101,1,"Selo gori, a baba se ceslja",2007,2017,1,5.6,1791
tt0907683,9,50,1,Beck,1997,Ongoing,1,7.4,5964
tt0907825,9,55,1,Schlag den Raab,2006,2015,1,7,1316
tt0912343,5,56,1,"Tim and Eric Awesome Show, Great Job!",2007,2017,1,7.6,11849
tt0914387,5,59,1,Damages,2007,2012,1,8.1,31164
tt0914829,9,267,1,Bad Girls Club,2006,Ongoing,1,4.9,2854
tt0920448,9,189,1,Flikken Maastricht,2007,Ongoing,1,7.3,1654
tt0920489,9,38,1,Il commissario Montalbano,1999,2021,1,8.4,4263
tt0922037,9,178,1,La que se avecina,2007,Ongoing,1,7.5,4189
tt0923293,6,92,1,Little Mosque on the Prairie,2007,2012,1,6.5,2590
tt0924651,9,507,1,The Graham Norton Show,2007,Ongoing,1,8.4,12744
tt0934814,5,91,1,Chuck,2007,2012,1,8.2,144096
tt0935095,5,61,1,In Plain Sight,2008,2012,1,7.4,12574
tt0941372,5,56,1,Destination Truth,2007,2012,1,7.6,3104
tt0943690,7,88,1,M.I.High,2007,2014,1,6.2,1332
tt0944947,8,73,1,Game of Thrones,2011,2019,1,9.2,2209977
tt0958228,7,189,1,Are You Smarter Than a 5th Grader?,2007,2019,1,4.9,2539
tt0959601,9,74,1,Benidorm,2007,2018,1,7.5,6621
tt0963967,9,194,1,Bondi Rescue,2006,Ongoing,1,7.6,1215
tt0965404,6,135,1,Bubble Guppies,2011,2023,1,6.3,1919
tt0969670,6,64,1,Pasila,2007,2013,1,8.4,1658
tt0972412,6,112,1,Private Practice,2007,2013,1,6.8,28131
tt0972534,6,95,1,iCarly,2007,2012,1,6.8,43065
tt0979432,5,56,1,Boardwalk Empire,2010,2014,1,8.6,198320
tt0982599,6,92,1,Switch: Reloaded,2007,2012,1,7.4,1737
tt0983514,8,95,1,Kitchen Nightmares,2007,2023,1,7.5,13751
tt0983983,6,171,1,Shaun the Sheep,2007,2020,1,8.2,16083
tt0985991,6,308,1,Horrid Henry,2006,Ongoing,1,6.4,1165
tt0988818,8,375,1,Gintama,2005,2021,1,8.7,14019
tt0988820,6,23,1,The Inspector Lynley Mysteries,2001,2007,1,7.4,5521
tt1000779,5,109,1,10i entoli,2004,2015,1,8.2,1658
tt1002838,8,1164,1,Chelsea Lately,2007,2014,1,6.1,4729
tt10098498,6,74,1,The UnXplained,2019,Ongoing,1,7.2,1595
tt1014786,29,107,1,Ninja Warrior,2006,Ongoing,1,8,1119
tt1018501,9,300,1,Kurtlar Vadisi: Pusu,2007,2016,1,6.2,8924
tt1020109,9,132,1,Banged Up Abroad,2007,Ongoing,1,8.2,2177
tt1020913,9,637,1,"Diners, Drive-ins and Dives",2006,Ongoing,1,7.4,4390
tt1024167,8,111,1,The Millionaire Matchmaker,2008,2015,1,4.5,1428
tt1024810,7,71,1,El internado,2007,2010,1,8.1,5536
tt1024932,5,86,1,City Homicide,2006,2011,1,7.5,1621
tt10329024,5,83,1,Bob Hearts Abishola,2019,Ongoing,1,7,5101
tt1034201,9,265,1,Britain's Got Talent,2007,Ongoing,1,5.8,4335
tt1034368,5,170,1,Kavak Yelleri,2007,2011,1,5.6,2384
tt10370750,5,33,1,Trafficked with Mariana Van Zeller,2020,Ongoing,1,8.4,1127
tt10436228,6,50,1,Jurassic World: Camp Cretaceous,2020,2022,1,7.5,9957
tt1043776,8,135,1,Martha Speaks,2008,2016,1,6.6,1252
tt1051155,9,90,1,The Universe,2007,2015,1,8.6,5886
tt1055238,9,171,1,Would I Lie to You?,2007,Ongoing,1,8.2,9309
tt10580092,6,115,1,The Oval,2019,Ongoing,1,4.4,1679
tt1059475,5,75,1,Flashpoint,2008,2012,1,7.8,18251
tt1064899,5,62,1,Queen of the South,2016,2021,1,8,32905
tt1068912,9,146,1,Ice Road Truckers,2007,2017,1,6.2,3570
tt10691888,5,213,1,All Elite Wrestling: Dynamite,2019,Ongoing,1,8.5,1677
tt10752770,7,146,1,Sistas,2019,Ongoing,1,5.6,2050
tt1078394,9,108,1,Flipping Out,2007,2018,1,7,1239
tt10841904,6,44,1,Aynen Aynen,2019,2021,1,7.5,4024
tt1084587,9,2981,1,The Steve Wilkos Show,2007,Ongoing,1,5.1,1281
tt1084694,9,117,1,I Survived...,2008,Ongoing,1,8.5,1033
tt1086191,5,35,1,Outnumbered,2007,2016,1,8.1,11798
tt1086761,9,293,1,Keeping Up with the Kardashians,2007,2021,1,2.8,31140
tt1091909,9,269,1,Murdoch Mysteries,2008,Ongoing,1,8.2,16310
tt1093078,9,309,1,"Lud, zbunjen, normalan",2007,2021,1,8.4,4368
tt1094229,9,250,1,Heartland,2007,Ongoing,1,8.5,18899
tt1095213,8,2214,1,TMZ on TV,2007,Ongoing,1,3.3,2211
tt1103987,5,77,1,Leverage,2008,2012,1,7.9,53286
tt1105711,8,133,1,1000 Ways to Die,2008,2012,1,6.8,4194
tt11093718,5,131,1,Kurulus: Osman,2019,Ongoing,1,7.6,11188
tt1114705,6,65,1,Celebrity Rehab with Dr. Drew,2008,Ongoing,1,6.1,1465
tt1119176,6,68,1,Underbelly,2008,2013,1,8.1,5163
tt1119644,5,100,1,Fringe,2008,2013,1,8.4,252900
tt11207734,5,190,1,Londra Merkez,2018,Ongoing,1,9.8,1805
tt1124348,5,122,1,Jon & Kate Plus 8,2007,2009,1,4.5,3603
tt1124373,7,92,1,Sons of Anarchy,2008,2014,1,8.6,313776
tt1128052,8,130,1,WordGirl,2007,2015,1,7.1,1396
tt1129398,9,43,1,Maria Wern,2008,Ongoing,1,6.7,1652
tt1132290,5,64,1,Warehouse 13,2009,2014,1,7.6,56242
tt1132600,6,122,1,Packed to the Rafters,2008,2013,1,7.5,2462
tt1138475,6,73,1,The Guild,2007,2013,1,8.2,10344
tt1138645,9,199,1,Bizarre Foods with Andrew Zimmern,2006,Ongoing,1,7.7,2542
tt1145872,8,86,1,America's Best Dance Crew,2008,2015,1,6.9,1220
tt1153059,7,77,1,Física o química,2008,2011,1,6.4,1751
tt1156535,7,130,1,Wipeout,2008,2014,1,6.6,8098
tt1163573,5,58,1,Mord mit Aussicht,2008,2024,1,8.1,1851
tt1166709,9,345,1,Say Yes to the Dress,2007,Ongoing,1,5.6,1951
tt1166893,8,53,1,Law & Order: UK,2009,2014,1,7.7,4720
tt1170244,9,1500,1,Morning Joe,2007,Ongoing,1,4.3,1214
tt11704040,5,69,1,Love Is Blind,2020,Ongoing,1,6.2,10298
tt1170858,9,254,1,Dragons' Den,2006,Ongoing,1,7.1,1053
tt1173427,5,121,1,Total Drama Island,2007,2014,1,7.4,13373
tt1179817,5,121,1,The Secret Life of the American Teenager,2008,2013,1,4.9,20634
tt1181541,5,65,1,The Listener,2009,2014,1,6.8,8401
tt1190689,7,80,1,Nurse Jackie,2009,2015,1,7.8,28666
tt1191056,9,277,1,The Real Housewives of New York City,2008,Ongoing,1,4.8,3920
tt1192302,9,1052,1,La rosa de Guadalupe,2007,Ongoing,1,2.7,1018
tt1195419,7,57,1,Whale Wars,2008,Ongoing,1,6.2,2268
tt1196094,5,155,1,Yûgiô: 5D's,2008,2011,1,6.9,1894
tt1196946,7,151,1,The Mentalist,2008,2015,1,8.2,194771
tt1197649,9,169,1,Ax Men,2008,Ongoing,1,5.6,1353
tt1198300,9,245,1,World's Dumbest,2008,2014,1,7.6,1419
tt1199099,5,65,1,Merlin,2008,2012,1,7.9,85429
tt12004280,5,49,1,Too Hot to Handle,2020,Ongoing,1,4.7,14436
tt1202543,5,86,1,Nasha Russia,2006,2011,1,6.3,1713
tt12164342,9,850,1,Dhar Mann,2018,2023,1,4.3,1209
tt1219024,8,173,1,Castle,2009,2016,1,8.1,170053
tt12245638,6,88,1,Ordem Paranormal,2020,Ongoing,1,9.2,1873
tt1225901,5,114,1,90210,2008,2013,1,6.2,45702
tt1230180,9,226,1,The Angry Video Game Nerd,2004,Ongoing,1,8.5,15822
tt1231460,6,1897,1,Late Night with Jimmy Fallon,2009,2014,1,6.8,13667
tt1234506,5,45,1,Fred,2008,2014,1,1.7,1794
tt12423408,9,354,1,Em Busca da Casa Automática,2013,Ongoing,1,9.4,2910
tt1248967,6,76,1,Top Gear USA,2008,2016,1,5.3,6098
tt1249208,9,96,1,Celebrity Family Feud,2008,Ongoing,1,6.4,1404
tt1252370,9,321,1,The Real Housewives of Atlanta,2008,Ongoing,1,4.6,4081
tt1261356,9,2332,1,Wendy: The Wendy Williams Show,2008,2022,1,3.3,1847
tt1266020,7,124,1,Parks and Recreation,2009,2015,1,8.6,277812
tt12749392,7,18,1,Sharpe,1993,2008,1,8.4,1981
tt1280627,9,4809,1,The Rachel Maddow Show,2008,Ongoing,1,6,2479
tt1280822,6,79,1,Drop Dead Diva,2009,2014,1,7.5,20617
tt1281973,9,1604,1,Bigg Boss,2006,Ongoing,1,3.8,3761
tt12853970,9,318,1,Kureyon Shinchan,1992,Ongoing,1,8.4,1330
tt1286883,5,174,1,Akasya Duragi,2008,2012,1,3,2501
tt1288631,7,84,1,Un village français,2009,2017,1,8.4,1628
tt1294955,5,55,1,Total Wipeout,2009,2012,1,6,1543
tt1297754,6,78,1,Republic of Doyle,2010,2014,1,7.6,4456
tt1299368,5,43,1,Southland,2009,2013,1,8.5,28361
tt1305826,9,289,1,Adventure Time,2010,2018,1,8.6,106224
tt1307083,9,245,1,17 Kids and Counting,2008,2015,1,2.9,2617
tt1318007,9,304,1,Celebrity Juice,2008,2022,1,7,2258
tt1319260,9,191,1,Deadly Women,2008,Ongoing,1,7.9,1938
tt1319598,5,144,1,Meet the Browns,2009,2012,1,3.7,2379
tt1319735,8,104,1,Royal Pains,2009,2016,1,7.1,22115
tt1319900,9,321,1,Ghost Adventures,2008,Ongoing,1,7.3,10049
